date,min,max,pm25,q1,q3,stdev,count
2021-09-07T00:00:00.000Z,0.1,2.47,0.7,0.38,1.38,0.578,330
2021-09-08T00:00:00.000Z,0.2,2.8,0.77,0.56,1.08,0.44,579
2021-09-09T00:00:00.000Z,0.52,3.58,1.48,1.17,1.98,0.576,492
2021-09-10T00:00:00.000Z,0.82,6.3,2.13,1.6,2.88,1.03,537
2021-09-11T00:00:00.000Z,0.52,4.53,1.92,1.2,2.63,0.865,571
2021-09-12T00:00:00.000Z,0.6,4,2,1.2,2.6,0.779,564
2021-09-13T00:00:00.000Z,0.03,3.4,0.45,0.3,1.12,0.65,567
2021-09-14T00:00:00.000Z,0,1.52,0.32,0.2,0.5,0.22,583
2021-09-15T00:00:00.000Z,0,1.88,0.4,0.3,0.52,0.192,530
2021-09-16T00:00:00.000Z,0,1.63,0.4,0.3,0.52,0.213,538
2021-09-17T00:00:00.000Z,0,1.05,0.22,0.2,0.3,0.14,562
2021-09-18T00:00:00.000Z,0,1.75,0.3,0.2,0.56,0.305,549
2021-09-19T00:00:00.000Z,0,0.45,0.1,0.1,0.1,0.061,574
2021-09-20T00:00:00.000Z,0,0.8,0.2,0.1,0.3,0.117,574
2021-09-21T00:00:00.000Z,0.03,0.95,0.2,0.1,0.3,0.133,573
2021-09-22T00:00:00.000Z,0.1,1.35,0.38,0.28,0.55,0.209,568
2021-09-23T00:00:00.000Z,0.22,2.08,0.82,0.6,1.1,0.346,584
2021-09-24T00:00:00.000Z,0,1.77,0.22,0.17,0.38,0.223,563
2021-09-25T00:00:00.000Z,0,1.38,0.4,0.25,0.6,0.242,568
2021-09-26T00:00:00.000Z,0,1.2,0.3,0.2,0.5,0.227,557
2021-09-27T00:00:00.000Z,0,1.38,0.4,0.25,0.56,0.224,480
2021-09-28T00:00:00.000Z,0.2,2.75,0.8,0.6,1,0.374,569
2021-09-29T00:00:00.000Z,0.2,1.85,0.7,0.55,0.88,0.268,561
2021-09-30T00:00:00.000Z,0.4,2.25,1.12,0.9,1.33,0.308,551
2021-10-01T00:00:00.000Z,0.56,3.25,1.4,1.17,1.7,0.399,536
2021-10-02T00:00:00.000Z,0.4,2.1,1.1,0.9,1.33,0.296,564
2021-10-03T00:00:00.000Z,0.4,1.9,0.98,0.79,1.14,0.268,557
2021-10-04T00:00:00.000Z,0.3,2.2,0.98,0.8,1.2,0.285,550
2021-10-05T00:00:00.000Z,0.45,2.6,1.17,0.95,1.45,0.372,578
2021-10-06T00:00:00.000Z,0.3,2.47,0.95,0.7,1.17,0.34,550
2021-10-07T00:00:00.000Z,0.2,1.9,0.68,0.52,0.88,0.267,570
2021-10-08T00:00:00.000Z,0.2,3.95,1.2,0.85,1.75,0.68,566
2021-10-09T00:00:00.000Z,0.85,7.13,2.22,1.77,2.75,1.149,559
2021-10-10T00:00:00.000Z,0.68,5.28,2.02,1.6,2.54,0.705,553
2021-10-11T00:00:00.000Z,0.55,3.25,1.58,1.26,1.9,0.464,568
2021-10-12T00:00:00.000Z,0.7,5.85,2.12,1.58,2.92,1.002,568
2021-10-13T00:00:00.000Z,0.28,8.25,1.58,0.93,2.12,0.922,528
2021-10-14T00:00:00.000Z,0.1,3.22,0.88,0.45,1.42,0.6,568
2021-10-15T00:00:00.000Z,0.3,4.43,1.88,1.23,2.35,0.753,574
2021-10-16T00:00:00.000Z,0.1,1.67,0.47,0.3,0.75,0.337,574
2021-10-17T00:00:00.000Z,0.1,2.04,0.7,0.5,0.95,0.333,576
2021-10-18T00:00:00.000Z,0.1,1.77,0.4,0.22,0.56,0.286,552
2021-10-19T00:00:00.000Z,0.1,4.22,0.6,0.38,1.38,0.781,582
2021-10-20T00:00:00.000Z,0.2,3.5,1.5,1.13,1.92,0.625,565
2021-10-21T00:00:00.000Z,0,2.85,1.55,1.17,1.85,0.608,572
2021-10-22T00:00:00.000Z,0,1.5,0.3,0.2,0.4,0.19,566
2021-10-23T00:00:00.000Z,0.1,1,0.3,0.2,0.4,0.152,571
2021-10-24T00:00:00.000Z,0.1,1.45,0.3,0.2,0.52,0.271,575
2021-10-25T00:00:00.000Z,0.2,5.63,1.27,0.85,2.02,0.952,568
2021-10-26T00:00:00.000Z,0.82,4.3,2.1,1.75,2.5,0.571,563
2021-10-27T00:00:00.000Z,0.63,4.07,1.85,1.42,2.29,0.614,552
2021-10-28T00:00:00.000Z,0.08,2.15,0.6,0.39,0.97,0.434,545
2021-10-29T00:00:00.000Z,0.45,3.1,1.37,1.08,1.67,0.446,558
2021-10-30T00:00:00.000Z,0.7,4.15,2,1.6,2.5,0.639,568
2021-10-31T00:00:00.000Z,0.88,5.38,2.97,2.4,3.55,0.887,553
2021-11-01T00:00:00.000Z,0.7,4.18,2.16,1.7,2.6,0.658,542
2021-11-02T00:00:00.000Z,0.77,5.32,2.2,1.63,2.95,0.904,506
2021-11-03T00:00:00.000Z,0.2,2.54,0.85,0.6,1.12,0.4,538
2021-11-04T00:00:00.000Z,0.7,3.92,1.92,1.58,2.25,0.537,570
2021-11-05T00:00:00.000Z,0.15,3.67,0.8,0.55,2.1,0.908,563
2021-11-06T00:00:00.000Z,0.13,1.88,0.77,0.56,0.93,0.274,556
2022-03-27T00:00:00.000Z,0.22,2.27,1,0.6,1.33,0.495,99
2022-04-15T00:00:00.000Z,0.1,1.35,0.4,0.3,0.5,0.172,242
2022-04-16T00:00:00.000Z,0.1,3.45,0.63,0.45,0.9,0.424,478
2022-04-17T00:00:00.000Z,0.22,2.42,0.93,0.7,1.17,0.344,570
2022-04-18T00:00:00.000Z,0.43,5.82,1.4,1.14,1.85,0.702,570
2022-04-19T00:00:00.000Z,0.22,8.43,1.42,0.75,3.95,2.247,567
2022-04-20T00:00:00.000Z,0,1.48,0.35,0.2,0.47,0.188,568
2022-04-21T00:00:00.000Z,0.1,1.2,0.4,0.3,0.6,0.205,566
2022-04-22T00:00:00.000Z,0.05,1.9,0.6,0.4,0.8,0.3,573
2022-04-23T00:00:00.000Z,0,1.12,0.28,0.2,0.4,0.198,566
2022-04-24T00:00:00.000Z,0.1,2.2,0.6,0.45,0.77,0.274,576
2022-04-25T00:00:00.000Z,0.3,3.97,1,0.7,1.4,0.565,550
2022-04-26T00:00:00.000Z,0,3.45,0.55,0.38,0.95,0.705,541
2022-04-27T00:00:00.000Z,0.1,5.05,0.93,0.6,1.8,1.01,500
2022-04-28T00:00:00.000Z,0.2,5.18,2.02,1.48,2.54,0.891,563
2022-04-29T00:00:00.000Z,0.1,1.98,0.7,0.5,0.9,0.292,569
2022-04-30T00:00:00.000Z,0.32,2.4,0.95,0.77,1.17,0.32,577
2022-05-01T00:00:00.000Z,0.3,1.7,0.7,0.6,0.88,0.249,417
2022-05-02T00:00:00.000Z,0,1.12,0.4,0.25,0.55,0.223,298
2022-05-03T00:00:00.000Z,0,1.58,0.3,0.2,0.4,0.178,522
2022-05-04T00:00:00.000Z,0.08,1.63,0.52,0.38,0.75,0.292,582
2022-05-05T00:00:00.000Z,0.15,1.92,0.6,0.4,0.75,0.256,571
2022-05-06T00:00:00.000Z,0.17,1.73,0.6,0.4,0.76,0.275,568
2022-05-07T00:00:00.000Z,0.2,3.03,0.82,0.6,1.1,0.402,577
2022-05-08T00:00:00.000Z,0.1,2.27,0.5,0.35,0.7,0.294,567
2022-05-09T00:00:00.000Z,0.05,1.58,0.38,0.25,0.54,0.228,525
2022-05-10T00:00:00.000Z,0.13,1.67,0.4,0.3,0.56,0.196,474
2022-05-11T00:00:00.000Z,0.1,2.27,0.5,0.4,0.7,0.254,516
2022-05-12T00:00:00.000Z,0.1,2.65,0.75,0.5,1,0.359,509
2022-05-13T00:00:00.000Z,0.45,3.35,1.23,1,1.55,0.47,526
2022-05-14T00:00:00.000Z,0.32,2.65,1,0.77,1.21,0.341,536
2022-05-15T00:00:00.000Z,0.08,1.87,0.7,0.5,0.9,0.299,537
2022-05-16T00:00:00.000Z,0.1,1.3,0.43,0.3,0.6,0.219,526
2022-05-17T00:00:00.000Z,0.1,1.42,0.47,0.3,0.6,0.223,535
2022-05-18T00:00:00.000Z,0.1,1.58,0.56,0.4,0.73,0.248,521
2022-05-19T00:00:00.000Z,0.2,1.85,0.85,0.68,1.08,0.306,521
2022-05-20T00:00:00.000Z,0.4,2.8,1.12,0.88,1.4,0.389,517
2022-05-21T00:00:00.000Z,0.32,2.25,1.05,0.85,1.35,0.355,527
2022-05-22T00:00:00.000Z,0.1,1.98,0.75,0.5,1.02,0.337,506
2022-05-23T00:00:00.000Z,0.17,1.58,0.55,0.43,0.73,0.23,358
2022-05-24T00:00:00.000Z,0,1.63,0.3,0.2,0.5,0.24,385
2022-05-25T00:00:00.000Z,0,1.98,0.3,0.2,0.5,0.25,425
2022-05-28T00:00:00.000Z,0.1,1.1,0.4,0.22,0.52,0.229,154
2022-05-29T00:00:00.000Z,0.08,1.3,0.38,0.2,0.55,0.232,457
2022-05-30T00:00:00.000Z,0.03,1.14,0.3,0.2,0.43,0.181,465
2022-05-31T00:00:00.000Z,0.1,1.45,0.4,0.3,0.56,0.223,474
2022-06-01T00:00:00.000Z,0,1.65,0.4,0.3,0.6,0.254,493
2022-06-02T00:00:00.000Z,0.1,1,0.3,0.2,0.43,0.183,174
2022-06-03T00:00:00.000Z,0,1.02,0.3,0.2,0.4,0.172,292
2022-06-04T00:00:00.000Z,0,0.88,0.2,0.1,0.3,0.155,419
2022-06-05T00:00:00.000Z,0,0.93,0.3,0.2,0.43,0.173,432
2022-06-06T00:00:00.000Z,0,1.25,0.4,0.22,0.56,0.234,338
2022-06-07T00:00:00.000Z,0.13,1.45,0.47,0.35,0.63,0.235,377
2022-06-08T00:00:00.000Z,0,1.53,0.3,0.2,0.43,0.224,502
2022-06-09T00:00:00.000Z,0.03,1.67,0.45,0.3,0.63,0.257,494
2022-06-10T00:00:00.000Z,0.05,1.63,0.38,0.25,0.5,0.227,493
2022-06-11T00:00:00.000Z,0,1,0.25,0.17,0.35,0.158,469
2022-06-12T00:00:00.000Z,0,1.3,0.3,0.2,0.4,0.189,490
2022-06-13T00:00:00.000Z,0,1,0.3,0.2,0.4,0.176,451
2022-06-14T00:00:00.000Z,0,1.35,0.3,0.2,0.47,0.215,344
2022-06-15T00:00:00.000Z,0.03,1.55,0.4,0.3,0.5,0.2,489
2022-06-16T00:00:00.000Z,0.17,1.85,0.5,0.38,0.68,0.217,476
2022-06-17T00:00:00.000Z,0.1,1.7,0.5,0.38,0.65,0.234,430
2022-06-18T00:00:00.000Z,0.08,5.85,0.45,0.3,0.6,0.476,329
2022-06-19T00:00:00.000Z,0,1,0.3,0.2,0.5,0.191,269
2022-06-20T00:00:00.000Z,0,1.23,0.32,0.2,0.52,0.237,376
2022-06-21T00:00:00.000Z,0,0.95,0.3,0.2,0.43,0.186,347
2022-06-22T00:00:00.000Z,0,1.23,0.1,0.1,0.21,0.149,313
2022-06-23T00:00:00.000Z,0,0.98,0.2,0.1,0.3,0.154,312
2022-06-24T00:00:00.000Z,0,1.05,0.2,0.1,0.3,0.159,554
2022-06-25T00:00:00.000Z,0,1.2,0.25,0.15,0.4,0.173,573
2022-06-26T00:00:00.000Z,0,1.2,0.2,0.1,0.32,0.185,574
2022-06-27T00:00:00.000Z,0,1.05,0.3,0.2,0.4,0.168,566
2022-06-28T00:00:00.000Z,0.08,1.55,0.47,0.32,0.65,0.231,481
2022-06-29T00:00:00.000Z,0.1,1.77,0.7,0.5,0.93,0.305,549
2022-06-30T00:00:00.000Z,0.1,1.8,0.56,0.4,0.75,0.274,561
2022-07-01T00:00:00.000Z,0.1,1.6,0.55,0.4,0.75,0.25,551
2022-07-02T00:00:00.000Z,0.1,1.6,0.47,0.35,0.6,0.224,557
2022-07-03T00:00:00.000Z,0.1,1.92,0.65,0.5,0.82,0.263,518
2022-07-04T00:00:00.000Z,0.15,1.55,0.6,0.43,0.75,0.238,549
2022-07-05T00:00:00.000Z,0.15,1.9,0.6,0.45,0.77,0.288,532
2022-07-06T00:00:00.000Z,0.13,1.6,0.63,0.47,0.8,0.264,548
2022-07-07T00:00:00.000Z,0.2,3.22,0.56,0.43,0.75,0.391,376
2022-07-08T00:00:00.000Z,0.08,1.73,0.38,0.28,0.5,0.197,540
2022-07-09T00:00:00.000Z,0,1.12,0.3,0.2,0.4,0.164,526
2022-07-10T00:00:00.000Z,0.1,1.38,0.43,0.32,0.59,0.194,545
2022-07-11T00:00:00.000Z,0.1,1.2,0.4,0.3,0.55,0.194,556
2022-07-12T00:00:00.000Z,0.1,1.23,0.35,0.25,0.47,0.183,566
2022-07-13T00:00:00.000Z,0.1,1.42,0.4,0.3,0.55,0.201,514
2022-07-14T00:00:00.000Z,0.03,1.02,0.32,0.25,0.45,0.145,542
2022-07-15T00:00:00.000Z,0.08,1.25,0.32,0.28,0.45,0.183,516
2022-07-16T00:00:00.000Z,0,1.85,0.38,0.3,0.5,0.218,575
2022-07-17T00:00:00.000Z,0,1.08,0.35,0.3,0.45,0.145,581
2022-07-18T00:00:00.000Z,0.1,1.55,0.4,0.3,0.52,0.202,573
2022-07-19T00:00:00.000Z,0.1,1.2,0.5,0.4,0.63,0.185,573
2022-07-20T00:00:00.000Z,0.1,2,0.7,0.5,0.98,0.343,573
2022-07-21T00:00:00.000Z,0.32,2.33,0.9,0.75,1.1,0.282,566
2022-07-22T00:00:00.000Z,0.2,1.67,0.63,0.5,0.8,0.256,582
2022-07-23T00:00:00.000Z,0.17,1.52,0.6,0.47,0.85,0.271,565
2022-07-24T00:00:00.000Z,0.2,2.6,0.9,0.6,1.4,0.521,572
2022-07-25T00:00:00.000Z,0.5,2.54,1.23,1,1.52,0.392,579
2022-07-26T00:00:00.000Z,0.1,3.55,1.04,0.56,1.77,0.735,570
2022-07-27T00:00:00.000Z,0,2.97,0.95,0.4,1.5,0.675,575
2022-07-28T00:00:00.000Z,0,1.63,0.38,0.25,0.5,0.221,562
2022-07-29T00:00:00.000Z,0.1,1.8,0.43,0.3,0.56,0.226,562
2022-07-30T00:00:00.000Z,0.1,2.38,0.63,0.4,0.85,0.314,569
2022-07-31T00:00:00.000Z,0.17,1.85,0.63,0.5,0.8,0.259,465
2022-08-01T00:00:00.000Z,0.15,1.8,0.6,0.45,0.75,0.239,508
2022-08-02T00:00:00.000Z,0.1,1.3,0.38,0.3,0.5,0.168,537
2022-08-03T00:00:00.000Z,0.1,1.33,0.38,0.3,0.5,0.159,548
2022-08-04T00:00:00.000Z,0.1,1.05,0.35,0.28,0.5,0.174,463
2022-08-05T00:00:00.000Z,0,1.25,0.38,0.28,0.5,0.177,556
2022-08-06T00:00:00.000Z,0.1,1.4,0.5,0.4,0.6,0.168,546
2022-08-07T00:00:00.000Z,0.2,1.43,0.55,0.45,0.7,0.191,433
2022-08-08T00:00:00.000Z,0.25,1.5,0.68,0.52,0.84,0.225,377
2022-08-09T00:00:00.000Z,0.2,1.8,0.65,0.5,0.82,0.244,558
2022-08-10T00:00:00.000Z,0.1,1.5,0.52,0.4,0.68,0.215,473
2022-08-11T00:00:00.000Z,0.1,1.42,0.45,0.35,0.6,0.205,444
2022-08-12T00:00:00.000Z,0.2,1.45,0.6,0.47,0.73,0.208,552
2022-08-13T00:00:00.000Z,0.1,1.5,0.52,0.4,0.7,0.21,574
2022-08-14T00:00:00.000Z,0,1.67,0.55,0.32,0.79,0.312,549
2022-08-15T00:00:00.000Z,0.05,1.27,0.38,0.25,0.5,0.23,451
2022-08-16T00:00:00.000Z,0.1,1.35,0.45,0.3,0.6,0.211,578
2022-08-17T00:00:00.000Z,0,1.27,0.3,0.2,0.4,0.181,431
2022-08-18T00:00:00.000Z,0.1,1.88,0.52,0.35,0.75,0.317,472
2022-08-19T00:00:00.000Z,0.1,1.45,0.5,0.35,0.65,0.221,575
2022-08-20T00:00:00.000Z,0,0.8,0.25,0.2,0.32,0.134,534
2022-08-21T00:00:00.000Z,0.05,1.08,0.3,0.2,0.4,0.176,515
2022-08-22T00:00:00.000Z,0.1,1.5,0.4,0.3,0.55,0.201,337
2022-08-23T00:00:00.000Z,0,1.1,0.3,0.2,0.4,0.158,524
2022-08-24T00:00:00.000Z,0,1.17,0.3,0.2,0.4,0.187,476
2022-08-25T00:00:00.000Z,0.1,1.12,0.4,0.3,0.56,0.181,502
2022-08-26T00:00:00.000Z,0,1.17,0.38,0.2,0.55,0.217,546
2022-08-27T00:00:00.000Z,0,0.95,0.28,0.2,0.35,0.147,536
2022-08-28T00:00:00.000Z,0,1.25,0.4,0.3,0.5,0.178,534
2022-08-29T00:00:00.000Z,0.1,1.3,0.4,0.3,0.55,0.196,510
2022-08-30T00:00:00.000Z,0.1,1.98,0.6,0.4,0.85,0.338,536
2022-08-31T00:00:00.000Z,0.13,2.1,0.8,0.56,1.05,0.34,529
2022-09-01T00:00:00.000Z,0,1.85,0.56,0.35,0.85,0.351,488
2022-09-02T00:00:00.000Z,0,1.05,0.2,0.13,0.35,0.18,468
2022-09-03T00:00:00.000Z,0,0.95,0.2,0.1,0.3,0.161,378
2022-09-04T00:00:00.000Z,0.1,0.5,0.22,0.15,0.42,0.136,9
2022-09-19T00:00:00.000Z,0.1,1.52,0.4,0.28,0.52,0.213,275
2022-09-20T00:00:00.000Z,0.03,1.12,0.3,0.22,0.47,0.187,434
2022-09-21T00:00:00.000Z,0.05,1.35,0.35,0.22,0.5,0.216,474
2022-09-22T00:00:00.000Z,0,1.14,0.35,0.22,0.5,0.188,505
2022-09-23T00:00:00.000Z,0.08,1.33,0.4,0.28,0.5,0.189,489
2022-09-24T00:00:00.000Z,0,1.48,0.3,0.2,0.5,0.248,517
2022-09-25T00:00:00.000Z,0,0.85,0.2,0.17,0.35,0.152,484
2022-09-26T00:00:00.000Z,0,1.1,0.2,0.15,0.32,0.177,472
2022-09-27T00:00:00.000Z,0,1,0.2,0.1,0.3,0.144,504
2022-09-28T00:00:00.000Z,0,1.02,0.2,0.1,0.25,0.131,503
2022-09-29T00:00:00.000Z,0,1.08,0.2,0.1,0.3,0.158,466
2022-09-30T00:00:00.000Z,0,0.75,0.17,0.1,0.2,0.109,497
2022-10-01T00:00:00.000Z,0,0.75,0.13,0.1,0.2,0.113,442
2022-10-02T00:00:00.000Z,0,0.73,0.1,0.1,0.2,0.104,252
2022-10-03T00:00:00.000Z,0,1.23,0.4,0.3,0.6,0.26,259
2022-10-04T00:00:00.000Z,0.1,1.73,0.56,0.38,0.77,0.301,325
2022-10-05T00:00:00.000Z,0.05,2.08,0.45,0.3,0.68,0.304,315
2022-10-06T00:00:00.000Z,0.05,1.2,0.3,0.2,0.5,0.206,513
2022-10-07T00:00:00.000Z,0.03,1.38,0.3,0.2,0.45,0.213,514
2022-10-08T00:00:00.000Z,0,1.45,0.4,0.25,0.6,0.251,533
2022-10-09T00:00:00.000Z,0,1.4,0.32,0.2,0.5,0.215,536
2022-10-10T00:00:00.000Z,0,2.25,0.5,0.3,0.75,0.332,526
2022-10-11T00:00:00.000Z,0.1,1.85,0.56,0.4,0.8,0.318,517
2022-10-12T00:00:00.000Z,0,1.5,0.3,0.2,0.43,0.192,529
2022-10-13T00:00:00.000Z,0,0.98,0.3,0.2,0.4,0.18,537
2022-10-14T00:00:00.000Z,0,1.23,0.3,0.2,0.45,0.189,516
2022-10-15T00:00:00.000Z,0,1.45,0.25,0.2,0.4,0.221,526
2022-10-16T00:00:00.000Z,0,1.73,0.3,0.2,0.43,0.23,414
2022-10-17T00:00:00.000Z,0,2.1,0.4,0.25,0.56,0.289,524
2022-10-18T00:00:00.000Z,0.1,2.13,0.55,0.38,0.8,0.318,351
2022-10-21T00:00:00.000Z,0.2,2.1,0.93,0.7,1.23,0.364,514
2022-10-22T00:00:00.000Z,0.1,1.65,0.5,0.38,0.7,0.265,542
2022-10-23T00:00:00.000Z,0,1.48,0.4,0.28,0.52,0.22,529
2022-10-24T00:00:00.000Z,0,1.73,0.4,0.25,0.6,0.283,503
2022-10-25T00:00:00.000Z,0,1.77,0.4,0.28,0.6,0.288,512
2022-10-26T00:00:00.000Z,0,2.08,0.4,0.28,0.63,0.322,511
2022-10-27T00:00:00.000Z,0.1,1.55,0.45,0.3,0.65,0.271,512
2022-10-28T00:00:00.000Z,0.1,1.83,0.7,0.45,0.9,0.32,470
2022-10-29T00:00:00.000Z,0.17,2.29,0.7,0.52,0.9,0.28,509
2022-10-30T00:00:00.000Z,0.2,1.8,0.68,0.5,0.82,0.256,507
2022-10-31T00:00:00.000Z,0.2,2.95,0.82,0.65,1,0.304,520
2022-11-01T00:00:00.000Z,0.1,2.08,0.8,0.6,1.08,0.333,496
2022-11-02T00:00:00.000Z,0.1,2.52,0.9,0.52,1.25,0.47,505
2022-11-03T00:00:00.000Z,0,1.98,0.38,0.2,0.77,0.397,535
2022-11-04T00:00:00.000Z,0,0.8,0.17,0.1,0.25,0.126,497
2022-11-05T00:00:00.000Z,0,1.05,0.2,0.15,0.3,0.144,505
2022-11-06T00:00:00.000Z,0.08,1.33,0.3,0.2,0.4,0.169,504
2022-11-07T00:00:00.000Z,0,1.5,0.3,0.2,0.43,0.198,531
2022-11-08T00:00:00.000Z,0.05,1.52,0.35,0.2,0.5,0.204,510
2022-11-09T00:00:00.000Z,0,1.1,0.2,0.1,0.3,0.15,533
2022-11-10T00:00:00.000Z,0,1.05,0.2,0.1,0.3,0.135,531
2022-11-11T00:00:00.000Z,0,1.12,0.2,0.1,0.35,0.177,501
2022-11-12T00:00:00.000Z,0,1.63,0.4,0.28,0.63,0.278,522
2022-11-13T00:00:00.000Z,0.08,1.65,0.4,0.28,0.56,0.255,546
2022-11-14T00:00:00.000Z,0,1.8,0.3,0.2,0.43,0.202,530
2022-11-15T00:00:00.000Z,0,4.84,0.22,0.13,0.4,0.443,388
2022-11-16T00:00:00.000Z,0,0.63,0.1,0.1,0.15,0.104,219
2022-11-17T00:00:00.000Z,0,0.82,0.1,0.1,0.2,0.128,428
2022-11-18T00:00:00.000Z,0,1,0.15,0.1,0.2,0.139,522
2022-11-19T00:00:00.000Z,0,1.05,0.2,0.1,0.2,0.134,439
2022-11-20T00:00:00.000Z,0,0.65,0.15,0.1,0.2,0.099,304
2022-11-21T00:00:00.000Z,0,0.8,0.1,0.1,0.2,0.121,523
2022-11-22T00:00:00.000Z,0,1.35,0.22,0.1,0.39,0.183,513
2022-11-23T00:00:00.000Z,0,1.14,0.13,0.1,0.2,0.155,512
2022-11-24T00:00:00.000Z,0,1.1,0.28,0.2,0.4,0.183,530
2022-11-25T00:00:00.000Z,0,0.93,0.2,0.13,0.3,0.15,516
2022-11-26T00:00:00.000Z,0.03,1.17,0.2,0.1,0.3,0.146,518
2022-11-27T00:00:00.000Z,0,0.95,0.2,0.1,0.3,0.166,525
2022-11-28T00:00:00.000Z,0,0.82,0.2,0.1,0.3,0.138,408
2022-11-29T00:00:00.000Z,0,0.88,0.2,0.15,0.35,0.142,263
